MetricID,Group,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,Filter7,Date,Financial Year,Value
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-10-09,2023/24,5019.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-10-16,2023/24,4451.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-10-23,2023/24,4921.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-10-30,2023/24,5104.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-11-06,2023/24,5181.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-11-13,2023/24,5181.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-11-20,2023/24,5058.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-11-27,2023/24,4735.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-12-04,2023/24,4831.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-12-11,2023/24,5027.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-12-18,2023/24,4652.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2023-12-25,2023/24,4455.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-01-01,2023/24,4534.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-01-08,2023/24,4475.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-01-15,2023/24,4787.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-01-22,2023/24,4847.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-01-29,2023/24,4922.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05,2023/24,4977.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-12,2023/24,4969.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-19,2023/24,4530.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-26,2023/24,4874.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-03-04,2023/24,4945.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-03-11,2023/24,5064.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-03-18,2023/24,5095.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-03-25,2023/24,4665.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-04-01,2024/25,4760.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-04-08,2024/25,4846.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-04-15,2024/25,4999.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-04-22,2024/25,5167.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-04-29,2024/25,5160.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-05-06,2024/25,5385.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-05-13,2024/25,5424.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-05-20,2024/25,5197.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-05-27,2024/25,4886.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-06-03,2024/25,5199.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-06-10,2024/25,5133.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-06-17,2024/25,5317.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-06-24,2024/25,5311.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-07-01,2024/25,5111.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-07-08,2024/25,4681.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-07-15,2024/25,4499.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-07-22,2024/25,4685.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-07-29,2024/25,4557.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-08-05,2024/25,4489.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-08-12,2024/25,4546.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-08-19,2024/25,4572.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-08-26,2024/25,4776.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-09-02,2024/25,4883.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-09-09,2024/25,4927.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-09-16,2024/25,5074.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-09-23,2024/25,4983.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-09-30,2024/25,4938.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-10-07,2024/25,4969.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-10-14,2024/25,5122.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-10-21,2024/25,4859.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-10-28,2024/25,5153.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-11-04,2024/25,5314.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-11-11,2024/25,5499.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-11-18,2024/25,5470.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-11-25,2024/25,5610.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-12-02,2024/25,5437.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-12-09,2024/25,5324.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-12-16,2024/25,5012.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-12-23,2024/25,4456.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2024-12-30,2024/25,4474.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-01-06,2024/25,4509.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-01-13,2024/25,4667.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-01-20,2024/25,4941.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-01-27,2024/25,5109.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-02-03,2024/25,4936.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-02-10,2024/25,4929.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-02-17,2024/25,4824.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-02-24,2024/25,5011.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-03-03,2024/25,5163.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-03-10,2024/25,5326.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-03-17,2024/25,5162.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-03-24,2024/25,4991.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-03-31,2024/25,5233.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-04-07,2025/26,5153.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-04-14,2025/26,4803.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-04-21,2025/26,4623.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-04-28,2025/26,5087.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-05-05,2025/26,4904.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-05-12,2025/26,5226.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-05-19,2025/26,5177.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-05-26,2025/26,4867.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-06-02,2025/26,4860.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-06-09,2025/26,5223.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-06-16,2025/26,4959.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-06-23,2025/26,5294.000000
EC_Atts_Wk,System,"LEICESTER, LEICESTERSHIRE AND RUTLAND",NULL,NULL,NULL,NULL,NULL,NULL,2025-06-30,2025/26,5108.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-03-28,2021/22,2370.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-04-04,2022/23,2467.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-04-11,2022/23,2594.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-04-18,2022/23,2608.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-04-25,2022/23,2669.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-02,2022/23,2672.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-09,2022/23,2737.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-16,2022/23,2761.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-23,2022/23,2717.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-30,2022/23,2657.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-06,2022/23,2746.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-13,2022/23,2574.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-20,2022/23,2744.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-27,2022/23,2644.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-04,2022/23,2810.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-11,2022/23,2741.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-18,2022/23,2781.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-25,2022/23,2694.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-01,2022/23,2502.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-08,2022/23,2426.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-15,2022/23,2532.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-22,2022/23,2577.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-29,2022/23,2534.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-05,2022/23,2633.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-12,2022/23,2631.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-19,2022/23,2659.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-26,2022/23,2693.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-03,2022/23,2680.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-10,2022/23,2758.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-17,2022/23,2742.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-24,2022/23,2703.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-31,2022/23,2639.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-07,2022/23,2758.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-14,2022/23,2824.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-21,2022/23,2941.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-28,2022/23,2870.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-05,2022/23,3047.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-12,2022/23,2977.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-19,2022/23,2786.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-26,2022/23,2834.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-02,2022/23,2639.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-09,2022/23,2493.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-16,2022/23,2469.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-23,2022/23,2670.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-30,2022/23,2884.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-06,2022/23,2672.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-13,2022/23,2676.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-20,2022/23,2905.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-27,2022/23,2817.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-03-06,2022/23,2839.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-03-13,2022/23,2837.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-03-20,2022/23,2957.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-03-27,2022/23,2884.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-04-03,2023/24,2687.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-04-10,2023/24,2681.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-04-17,2023/24,2634.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-04-24,2023/24,2741.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-01,2023/24,2761.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-08,2023/24,2780.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-15,2023/24,2861.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-22,2023/24,2804.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-29,2023/24,2777.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-06-05,2023/24,2801.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-06-12,2023/24,2877.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-06-19,2023/24,2961.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-06-26,2023/24,2976.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-03,2023/24,2844.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-10,2023/24,2969.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-17,2023/24,2883.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-24,2023/24,2811.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-31,2023/24,2802.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-08-07,2023/24,2741.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-08-14,2023/24,2799.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-08-21,2023/24,2802.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-08-28,2023/24,2718.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-09-04,2023/24,2749.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-09-11,2023/24,2988.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-09-18,2023/24,3008.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-09-25,2023/24,3004.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-02,2023/24,2891.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-09,2023/24,3040.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-16,2023/24,2836.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-23,2023/24,2769.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-30,2023/24,2348.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-06,2023/24,2370.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-13,2023/24,2374.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-20,2023/24,2318.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-27,2023/24,2280.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-12-04,2023/24,2304.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-12-11,2023/24,2372.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-12-18,2023/24,2190.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-12-25,2023/24,2134.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2024-01-01,2023/24,2190.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2024-01-08,2023/24,2132.000000
EC_Atts_Wk,System,LINCOLNSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2024-01-15,2023/24,2138.000000
